month,day,hour,dni_w_m2
5,20,14.0,573.98
5,20,15.0,388.54
5,20,16.0,210.57
5,20,17.0,516.33
5,20,18.0,0.0
5,20,19.0,-0.0
5,20,20.0,-0.0
5,20,21.0,-0.0
5,20,22.0,-0.0
5,20,23.0,-0.0
5,21,0.0,-0.0
5,21,1.0,-0.0
5,21,2.0,-0.0
5,21,3.0,-0.0
5,21,4.0,-0.0
5,21,5.0,-0.0
5,21,6.0,-0.0
5,21,7.0,254.95
5,21,8.0,638.56
5,21,9.0,681.86
5,21,10.0,694.8
5,21,11.0,810.75
5,21,12.0,907.09
5,21,13.0,886.96
5,21,14.0,613.75
5,21,15.0,427.98
5,21,16.0,567.07
5,21,17.0,553.21
5,21,18.0,0.0
5,21,19.0,-0.0
5,21,20.0,-0.0
5,21,21.0,-0.0
5,21,22.0,-0.0
5,21,23.0,-0.0
5,22,0.0,-0.0
5,22,1.0,-0.0
5,22,2.0,-0.0
5,22,3.0,-0.0
5,22,4.0,-0.0
5,22,5.0,-0.0
5,22,6.0,-0.0
5,22,7.0,138.7
5,22,8.0,414.3
5,22,9.0,768.14
5,22,10.0,855.9
5,22,11.0,878.18
5,22,12.0,945.05
5,22,13.0,1005.41
5,22,14.0,283.63
5,22,15.0,832.92
5,22,16.0,94.01
5,22,17.0,66.89
5,22,18.0,0.0
5,22,19.0,-0.0
5,22,20.0,-0.0
5,22,21.0,-0.0
5,22,22.0,-0.0
5,22,23.0,-0.0
5,23,0.0,-0.0
5,23,1.0,-0.0
5,23,2.0,-0.0
5,23,3.0,-0.0
5,23,4.0,-0.0
5,23,5.0,-0.0
5,23,6.0,-0.0
5,23,7.0,240.28
5,23,8.0,585.99
5,23,9.0,753.44
5,23,10.0,778.79
5,23,11.0,177.51
5,23,12.0,254.23
5,23,13.0,501.91
5,23,14.0,51.67
5,23,15.0,581.69
5,23,16.0,623.02
5,23,17.0,3.94
5,23,18.0,0.0
5,23,19.0,-0.0
5,23,20.0,-0.0
5,23,21.0,-0.0
5,23,22.0,-0.0
5,23,23.0,-0.0
5,24,0.0,-0.0
5,24,1.0,-0.0
5,24,2.0,-0.0
5,24,3.0,-0.0
5,24,4.0,-0.0
5,24,5.0,-0.0
5,24,6.0,-0.0
5,24,7.0,273.23
5,24,8.0,158.52
5,24,9.0,491.8
5,24,10.0,572.87
5,24,11.0,636.91
5,24,12.0,408.98
5,24,13.0,211.79
5,24,14.0,377.87
5,24,15.0,225.33
5,24,16.0,8.58
5,24,17.0,189.81
5,24,18.0,0.0
5,24,19.0,-0.0
5,24,20.0,-0.0
5,24,21.0,-0.0
5,24,22.0,-0.0
5,24,23.0,-0.0
5,25,0.0,-0.0
5,25,1.0,-0.0
5,25,2.0,-0.0
5,25,3.0,-0.0
5,25,4.0,-0.0
5,25,5.0,-0.0
5,25,6.0,-0.0
5,25,7.0,184.15
5,25,8.0,658.07
5,25,9.0,814.46
5,25,10.0,843.26
5,25,11.0,817.76
5,25,12.0,551.44
5,25,13.0,635.36
5,25,14.0,457.62
5,25,15.0,451.46
5,25,16.0,498.58
5,25,17.0,194.18
5,25,18.0,0.0
5,25,19.0,-0.0
5,25,20.0,-0.0
5,25,21.0,-0.0
5,25,22.0,-0.0
5,25,23.0,-0.0
5,26,0.0,-0.0
5,26,1.0,-0.0
5,26,2.0,-0.0
5,26,3.0,-0.0
5,26,4.0,-0.0
5,26,5.0,-0.0
5,26,6.0,-0.0
5,26,7.0,206.91
5,26,8.0,657.67
5,26,9.0,695.5
5,26,10.0,759.7
5,26,11.0,840.69
5,26,12.0,889.14
5,26,13.0,736.24
5,26,14.0,784.34
5,26,15.0,531.74
5,26,16.0,66.73
5,26,17.0,532.05
5,26,18.0,0.0
5,26,19.0,-0.0
5,26,20.0,-0.0
5,26,21.0,-0.0
5,26,22.0,-0.0
5,26,23.0,-0.0
5,27,0.0,-0.0
5,27,1.0,-0.0
5,27,2.0,-0.0
5,27,3.0,-0.0
5,27,4.0,-0.0
5,27,5.0,-0.0
5,27,6.0,-0.0
5,27,7.0,261.59
5,27,8.0,536.92
5,27,9.0,649.96
5,27,10.0,669.91
5,27,11.0,714.72
5,27,12.0,558.21
5,27,13.0,466.29
5,27,14.0,385.0
5,27,15.0,627.85
5,27,16.0,730.92
5,27,17.0,361.94
5,27,18.0,0.0
5,27,19.0,-0.0
5,27,20.0,-0.0
5,27,21.0,-0.0
5,27,22.0,-0.0
5,27,23.0,-0.0
5,28,0.0,-0.0
5,28,1.0,-0.0
5,28,2.0,-0.0
5,28,3.0,-0.0
5,28,4.0,-0.0
5,28,5.0,-0.0
5,28,6.0,-0.0
5,28,7.0,169.36
5,28,8.0,350.11
5,28,9.0,829.03
5,28,10.0,824.38
5,28,11.0,598.25
5,28,12.0,961.84
5,28,13.0,923.41
5,28,14.0,803.78
5,28,15.0,592.81
5,28,16.0,731.98
5,28,17.0,601.49
5,28,18.0,0.0
5,28,19.0,-0.0
5,28,20.0,-0.0
5,28,21.0,-0.0
5,28,22.0,-0.0
5,28,23.0,-0.0
5,29,0.0,-0.0
5,29,1.0,-0.0
5,29,2.0,-0.0
5,29,3.0,-0.0
5,29,4.0,-0.0
5,29,5.0,-0.0
5,29,6.0,-0.0
5,29,7.0,235.62
5,29,8.0,606.64
5,29,9.0,774.01
5,29,10.0,782.44
5,29,11.0,849.48
5,29,12.0,799.59
5,29,13.0,659.95
5,29,14.0,776.27
5,29,15.0,609.3
5,29,16.0,588.09
5,29,17.0,618.22
5,29,18.0,0.0
5,29,19.0,-0.0
5,29,20.0,-0.0
5,29,21.0,-0.0
5,29,22.0,-0.0
5,29,23.0,-0.0
5,30,0.0,-0.0
5,30,1.0,-0.0
5,30,2.0,-0.0
5,30,3.0,-0.0
5,30,4.0,-0.0
5,30,5.0,-0.0
5,30,6.0,-0.0
5,30,7.0,216.76
5,30,8.0,662.21
5,30,9.0,814.48
5,30,10.0,825.14
5,30,11.0,862.42
5,30,12.0,844.65
5,30,13.0,607.18
5,30,14.0,641.49
5,30,15.0,774.77
5,30,16.0,679.71
5,30,17.0,519.06
5,30,18.0,0.0
5,30,19.0,-0.0
5,30,20.0,-0.0
5,30,21.0,-0.0
5,30,22.0,-0.0
5,30,23.0,-0.0
5,31,0.0,-0.0
5,31,1.0,-0.0
5,31,2.0,-0.0
5,31,3.0,-0.0
5,31,4.0,-0.0
5,31,5.0,-0.0
5,31,6.0,-0.0
5,31,7.0,208.43
5,31,8.0,677.45
5,31,9.0,774.43
5,31,10.0,844.52
5,31,11.0,881.68
5,31,12.0,947.79
5,31,13.0,877.39
5,31,14.0,886.98
5,31,15.0,719.18
5,31,16.0,589.42
5,31,17.0,555.47
5,31,18.0,0.0
5,31,19.0,-0.0
5,31,20.0,-0.0
5,31,21.0,-0.0
5,31,22.0,-0.0
5,31,23.0,-0.0
6,1,0.0,-0.0
6,1,1.0,-0.0
6,1,2.0,-0.0
6,1,3.0,-0.0
6,1,4.0,-0.0
6,1,5.0,-0.0
6,1,6.0,-0.0
6,1,7.0,146.16
6,1,8.0,711.39
6,1,9.0,840.42
6,1,10.0,890.79
6,1,11.0,907.6
6,1,12.0,1046.87
6,1,13.0,550.93
6,1,14.0,191.47
6,1,15.0,468.93
6,1,16.0,28.22
6,1,17.0,52.01
6,1,18.0,0.0
6,1,19.0,-0.0
6,1,20.0,-0.0
6,1,21.0,-0.0
6,1,22.0,-0.0
6,1,23.0,-0.0
6,2,0.0,-0.0
6,2,1.0,-0.0
6,2,2.0,-0.0
6,2,3.0,-0.0
6,2,4.0,-0.0
6,2,5.0,-0.0
6,2,6.0,-0.0
6,2,7.0,91.08
6,2,8.0,660.28
6,2,9.0,794.2
6,2,10.0,857.2
6,2,11.0,873.64
6,2,12.0,721.52
6,2,13.0,612.92
6,2,14.0,676.13
6,2,15.0,310.29
6,2,16.0,212.88
6,2,17.0,188.06
6,2,18.0,0.0
6,2,19.0,-0.0
6,2,20.0,-0.0
6,2,21.0,-0.0
6,2,22.0,-0.0
6,2,23.0,-0.0
6,3,0.0,-0.0
6,3,1.0,-0.0
6,3,2.0,-0.0
6,3,3.0,-0.0
6,3,4.0,-0.0
6,3,5.0,-0.0
6,3,6.0,-0.0
6,3,7.0,80.71
6,3,8.0,608.73
6,3,9.0,747.7
6,3,10.0,872.21
6,3,11.0,591.85
6,3,12.0,274.96
6,3,13.0,377.82
6,3,14.0,190.56
6,3,15.0,581.68
6,3,16.0,476.0
6,3,17.0,0.0
6,3,18.0,0.0
6,3,19.0,-0.0
6,3,20.0,-0.0
6,3,21.0,-0.0
6,3,22.0,-0.0
6,3,23.0,-0.0
6,4,0.0,-0.0
6,4,1.0,-0.0
6,4,2.0,-0.0
6,4,3.0,-0.0
6,4,4.0,-0.0
6,4,5.0,-0.0
6,4,6.0,-0.0
6,4,7.0,35.03
6,4,8.0,607.93
6,4,9.0,792.44
6,4,10.0,887.23
6,4,11.0,791.23
6,4,12.0,470.8
6,4,13.0,314.4
6,4,14.0,470.93
6,4,15.0,399.11
6,4,16.0,528.4
6,4,17.0,428.04
6,4,18.0,0.0
6,4,19.0,-0.0
6,4,20.0,-0.0
6,4,21.0,-0.0
6,4,22.0,-0.0
6,4,23.0,-0.0
6,5,0.0,-0.0
6,5,1.0,-0.0
6,5,2.0,-0.0
6,5,3.0,-0.0
6,5,4.0,-0.0
6,5,5.0,-0.0
6,5,6.0,-0.0
6,5,7.0,118.29
6,5,8.0,706.67
6,5,9.0,835.4
6,5,10.0,903.74
6,5,11.0,938.95
6,5,12.0,936.83
6,5,13.0,933.34
6,5,14.0,767.55
6,5,15.0,569.84
6,5,16.0,630.79
6,5,17.0,499.85
6,5,18.0,0.0
6,5,19.0,-0.0
6,5,20.0,-0.0
6,5,21.0,-0.0
6,5,22.0,-0.0
6,5,23.0,-0.0
6,6,0.0,-0.0
6,6,1.0,-0.0
6,6,2.0,-0.0
6,6,3.0,-0.0
6,6,4.0,-0.0
6,6,5.0,-0.0
6,6,6.0,-0.0
6,6,7.0,107.85
6,6,8.0,719.07
6,6,9.0,835.48
6,6,10.0,902.42
6,6,11.0,921.18
6,6,12.0,850.73
6,6,13.0,784.58
6,6,14.0,585.01
6,6,15.0,458.01
6,6,16.0,424.23
6,6,17.0,215.8
6,6,18.0,0.0
6,6,19.0,-0.0
6,6,20.0,-0.0
6,6,21.0,-0.0
6,6,22.0,-0.0
6,6,23.0,-0.0
6,7,0.0,-0.0
6,7,1.0,-0.0
6,7,2.0,-0.0
6,7,3.0,-0.0
6,7,4.0,-0.0
6,7,5.0,-0.0
6,7,6.0,-0.0
6,7,7.0,109.26
6,7,8.0,627.94
6,7,9.0,804.13
6,7,10.0,853.38
6,7,11.0,789.59
6,7,12.0,0.0
6,7,13.0,848.12
6,7,14.0,1029.74
6,7,15.0,935.39
6,7,16.0,0.0
6,7,17.0,0.0
6,7,18.0,0.0
6,7,19.0,-0.0
6,7,20.0,-0.0
6,7,21.0,-0.0
6,7,22.0,-0.0
6,7,23.0,-0.0
6,8,0.0,-0.0
6,8,1.0,-0.0
6,8,2.0,-0.0
6,8,3.0,-0.0
6,8,4.0,-0.0
6,8,5.0,-0.0
6,8,6.0,-0.0
6,8,7.0,61.5
6,8,8.0,308.65
6,8,9.0,558.3
6,8,10.0,0.0
6,8,11.0,0.0
6,8,12.0,215.55
6,8,13.0,610.63
6,8,14.0,0.0
6,8,15.0,175.44
6,8,16.0,58.74
6,8,17.0,0.0
6,8,18.0,0.0
6,8,19.0,-0.0
6,8,20.0,-0.0
6,8,21.0,-0.0
6,8,22.0,-0.0
6,8,23.0,-0.0
6,9,0.0,-0.0
6,9,1.0,-0.0
6,9,2.0,-0.0
6,9,3.0,-0.0
6,9,4.0,-0.0
6,9,5.0,-0.0
6,9,6.0,-0.0
6,9,7.0,62.31
6,9,8.0,3.26
6,9,9.0,82.75
6,9,10.0,29.89
6,9,11.0,310.0
6,9,12.0,0.0
6,9,13.0,24.2
6,9,14.0,96.36
6,9,15.0,36.36
6,9,16.0,4.35
6,9,17.0,0.0
6,9,18.0,0.0
6,9,19.0,-0.0
6,9,20.0,-0.0
6,9,21.0,-0.0
6,9,22.0,-0.0
6,9,23.0,-0.0
6,10,0.0,-0.0
6,10,1.0,-0.0
6,10,2.0,-0.0
6,10,3.0,-0.0
6,10,4.0,-0.0
6,10,5.0,-0.0
6,10,6.0,-0.0
6,10,7.0,101.0
6,10,8.0,487.65
6,10,9.0,653.6
6,10,10.0,883.03
6,10,11.0,851.6
6,10,12.0,514.7
6,10,13.0,405.65
6,10,14.0,633.87
6,10,15.0,436.41
6,10,16.0,537.12
6,10,17.0,401.88
6,10,18.0,0.0
6,10,19.0,-0.0
6,10,20.0,-0.0
6,10,21.0,-0.0
6,10,22.0,-0.0
6,10,23.0,-0.0
6,11,0.0,-0.0
6,11,1.0,-0.0
6,11,2.0,-0.0
6,11,3.0,-0.0
6,11,4.0,-0.0
6,11,5.0,-0.0
6,11,6.0,-0.0
6,11,7.0,319.8
6,11,8.0,315.31
6,11,9.0,0.0
6,11,10.0,106.42
6,11,11.0,936.02
6,11,12.0,881.38
6,11,13.0,467.69
6,11,14.0,742.42
6,11,15.0,694.19
6,11,16.0,702.09
6,11,17.0,246.31
6,11,18.0,0.0
6,11,19.0,-0.0
6,11,20.0,-0.0
6,11,21.0,-0.0
6,11,22.0,-0.0
6,11,23.0,-0.0
6,12,0.0,-0.0
6,12,1.0,-0.0
6,12,2.0,-0.0
6,12,3.0,-0.0
6,12,4.0,-0.0
6,12,5.0,-0.0
6,12,6.0,-0.0
6,12,7.0,64.8
6,12,8.0,586.67
6,12,9.0,814.97
6,12,10.0,866.12
6,12,11.0,901.02
6,12,12.0,898.89
6,12,13.0,878.9
6,12,14.0,290.71
6,12,15.0,567.67
6,12,16.0,517.06
6,12,17.0,420.39
6,12,18.0,0.0
6,12,19.0,-0.0
6,12,20.0,-0.0
6,12,21.0,-0.0
6,12,22.0,-0.0
6,12,23.0,-0.0
6,13,0.0,-0.0
6,13,1.0,-0.0
6,13,2.0,-0.0
6,13,3.0,-0.0
6,13,4.0,-0.0
6,13,5.0,-0.0
6,13,6.0,-0.0
6,13,7.0,13.13
6,13,8.0,694.49
6,13,9.0,798.7
6,13,10.0,865.8
6,13,11.0,883.9
6,13,12.0,898.32
6,13,13.0,930.24
6,13,14.0,860.4
6,13,15.0,834.78
6,13,16.0,703.44
6,13,17.0,463.14
6,13,18.0,0.0
6,13,19.0,-0.0
6,13,20.0,-0.0
6,13,21.0,-0.0
6,13,22.0,-0.0
6,13,23.0,-0.0
6,14,0.0,-0.0
6,14,1.0,-0.0
6,14,2.0,-0.0
6,14,3.0,-0.0
6,14,4.0,-0.0
6,14,5.0,-0.0
6,14,6.0,-0.0
6,14,7.0,0.0
6,14,8.0,0.0
6,14,9.0,137.35
6,14,10.0,392.82
6,14,11.0,900.16
6,14,12.0,897.68
6,14,13.0,946.36
6,14,14.0,892.21
6,14,15.0,706.56
6,14,16.0,676.88
6,14,17.0,446.39
6,14,18.0,0.0
6,14,19.0,-0.0
6,14,20.0,-0.0
6,14,21.0,-0.0
6,14,22.0,-0.0
6,14,23.0,-0.0
6,15,0.0,-0.0
6,15,1.0,-0.0
6,15,2.0,-0.0
6,15,3.0,-0.0
6,15,4.0,-0.0
6,15,5.0,-0.0
6,15,6.0,-0.0
6,15,7.0,94.32
6,15,8.0,719.01
6,15,9.0,827.6
6,15,10.0,880.02
6,15,11.0,882.87
6,15,12.0,896.97
6,15,13.0,895.66
6,15,14.0,843.32
6,15,15.0,758.48
6,15,16.0,617.77
6,15,17.0,421.75
6,15,18.0,0.0
6,15,19.0,-0.0
6,15,20.0,-0.0
6,15,21.0,-0.0
6,15,22.0,-0.0
6,15,23.0,-0.0
6,16,0.0,-0.0
6,16,1.0,-0.0
6,16,2.0,-0.0
6,16,3.0,-0.0
6,16,4.0,-0.0
6,16,5.0,-0.0
6,16,6.0,-0.0
6,16,7.0,109.18
6,16,8.0,704.56
6,16,9.0,797.08
6,16,10.0,862.92
6,16,11.0,882.25
6,16,12.0,897.4
6,16,13.0,742.9
6,16,14.0,756.04
6,16,15.0,835.57
6,16,16.0,716.78
6,16,17.0,593.77
6,16,18.0,0.0
6,16,19.0,-0.0
6,16,20.0,-0.0
6,16,21.0,-0.0
6,16,22.0,-0.0
6,16,23.0,-0.0
6,17,0.0,-0.0
6,17,1.0,-0.0
6,17,2.0,-0.0
6,17,3.0,-0.0
6,17,4.0,-0.0
6,17,5.0,-0.0
6,17,6.0,-0.0
6,17,7.0,96.74
6,17,8.0,716.73
6,17,9.0,810.4
6,17,10.0,878.93
6,17,11.0,915.13
6,17,12.0,830.28
6,17,13.0,945.76
6,17,14.0,926.41
6,17,15.0,899.88
6,17,16.0,774.41
6,17,17.0,431.46
6,17,18.0,0.0
6,17,19.0,-0.0
6,17,20.0,-0.0
6,17,21.0,-0.0
6,17,22.0,-0.0
6,17,23.0,-0.0
6,18,0.0,-0.0
6,18,1.0,-0.0
6,18,2.0,-0.0
6,18,3.0,-0.0
6,18,4.0,-0.0
6,18,5.0,-0.0
6,18,6.0,-0.0
6,18,7.0,125.94
6,18,8.0,688.58
6,18,9.0,795.64
6,18,10.0,846.53
6,18,11.0,880.81
6,18,12.0,895.64
6,18,13.0,894.82
6,18,14.0,842.96
6,18,15.0,591.68
6,18,16.0,360.82
6,18,17.0,0.0
6,18,18.0,0.0
6,18,19.0,-0.0
6,18,20.0,-0.0
6,18,21.0,-0.0
6,18,22.0,-0.0
6,18,23.0,-0.0
6,19,0.0,-0.0
6,19,1.0,-0.0
6,19,2.0,-0.0
6,19,3.0,-0.0
6,19,4.0,-0.0
6,19,5.0,-0.0
6,19,6.0,-0.0
6,19,7.0,85.0
6,19,8.0,727.56
6,19,9.0,810.86
6,19,10.0,877.55
6,19,11.0,914.88
6,19,12.0,912.73
6,19,13.0,812.24
6,19,14.0,659.11
6,19,15.0,772.6
6,19,16.0,832.92
6,19,17.0,230.16
6,19,18.0,0.0
6,19,19.0,-0.0
6,19,20.0,-0.0
6,19,21.0,-0.0
6,19,22.0,-0.0
6,19,23.0,-0.0
6,20,0.0,-0.0
6,20,1.0,-0.0
6,20,2.0,-0.0
6,20,3.0,-0.0
6,20,4.0,-0.0
6,20,5.0,-0.0
6,20,6.0,-0.0
6,20,7.0,28.68
6,20,8.0,675.47
6,20,9.0,749.67
6,20,10.0,782.86
6,20,11.0,848.06
6,20,12.0,701.85
6,20,13.0,928.7
6,20,14.0,426.47
6,20,15.0,521.5
6,20,16.0,318.92
6,20,17.0,163.36
6,20,18.0,0.0
6,20,19.0,-0.0
6,20,20.0,-0.0
6,20,21.0,-0.0
6,20,22.0,-0.0
6,20,23.0,-0.0
6,21,0.0,-0.0
6,21,1.0,-0.0
6,21,2.0,-0.0
6,21,3.0,-0.0
6,21,4.0,-0.0
6,21,5.0,-0.0
6,21,6.0,-0.0
6,21,7.0,101.55
6,21,8.0,650.1
6,21,9.0,778.81
6,21,10.0,845.56
6,21,11.0,947.96
6,21,12.0,912.97
6,21,13.0,672.43
6,21,14.0,415.71
6,21,15.0,743.02
6,21,16.0,643.35
6,21,17.0,643.68
6,21,18.0,0.0
6,21,19.0,-0.0
6,21,20.0,-0.0
6,21,21.0,-0.0
6,21,22.0,-0.0
6,21,23.0,-0.0
6,22,0.0,-0.0
6,22,1.0,-0.0
6,22,2.0,-0.0
6,22,3.0,-0.0
6,22,4.0,-0.0
6,22,5.0,-0.0
6,22,6.0,-0.0
6,22,7.0,176.11
6,22,8.0,648.28
6,22,9.0,777.72
6,22,10.0,844.58
6,22,11.0,896.48
6,22,12.0,894.88
6,22,13.0,893.11
6,22,14.0,842.85
6,22,15.0,787.94
6,22,16.0,803.46
6,22,17.0,355.61
6,22,18.0,0.0
6,22,19.0,-0.0
6,22,20.0,-0.0
6,22,21.0,-0.0
6,22,22.0,-0.0
6,22,23.0,-0.0
6,23,0.0,-0.0
6,23,1.0,-0.0
6,23,2.0,-0.0
6,23,3.0,-0.0
6,23,4.0,-0.0
6,23,5.0,-0.0
6,23,6.0,-0.0
6,23,7.0,59.37
6,23,8.0,612.35
6,23,9.0,734.18
6,23,10.0,798.01
6,23,11.0,847.5
6,23,12.0,845.38
6,23,13.0,877.05
6,23,14.0,779.05
6,23,15.0,758.86
6,23,16.0,583.36
6,23,17.0,269.68
6,23,18.0,0.0
6,23,19.0,-0.0
6,23,20.0,-0.0
6,23,21.0,-0.0
6,23,22.0,-0.0
6,23,23.0,-0.0
6,24,0.0,-0.0
6,24,1.0,-0.0
6,24,2.0,-0.0
6,24,3.0,-0.0
6,24,4.0,-0.0
6,24,5.0,-0.0
6,24,6.0,-0.0
6,24,7.0,0.0
6,24,8.0,81.82
6,24,9.0,496.67
6,24,10.0,751.33
6,24,11.0,879.95
6,24,12.0,862.13
6,24,13.0,910.64
6,24,14.0,858.85
6,24,15.0,850.63
6,24,16.0,676.55
6,24,17.0,545.21
6,24,18.0,0.0
6,24,19.0,-0.0
6,24,20.0,-0.0
6,24,21.0,-0.0
6,24,22.0,-0.0
6,24,23.0,-0.0
6,25,0.0,-0.0
6,25,1.0,-0.0
6,25,2.0,-0.0
6,25,3.0,-0.0
6,25,4.0,-0.0
6,25,5.0,-0.0
6,25,6.0,-0.0
6,25,7.0,60.65
6,25,8.0,645.64
6,25,9.0,777.98
6,25,10.0,812.34
6,25,11.0,863.17
6,25,12.0,877.61
6,25,13.0,910.2
6,25,14.0,875.3
6,25,15.0,899.8
6,25,16.0,790.71
6,25,17.0,535.65
6,25,18.0,0.0
6,25,19.0,-0.0
6,25,20.0,-0.0
6,25,21.0,-0.0
6,25,22.0,-0.0
6,25,23.0,-0.0
6,26,0.0,-0.0
6,26,1.0,-0.0
6,26,2.0,-0.0
6,26,3.0,-0.0
6,26,4.0,-0.0
6,26,5.0,-0.0
6,26,6.0,-0.0
6,26,7.0,30.63
6,26,8.0,564.7
6,26,9.0,705.78
6,26,10.0,812.57
6,26,11.0,846.31
6,26,12.0,912.29
6,26,13.0,827.32
6,26,14.0,570.76
6,26,15.0,654.44
6,26,16.0,718.81
6,26,17.0,674.78
6,26,18.0,0.0
6,26,19.0,-0.0
6,26,20.0,-0.0
6,26,21.0,-0.0
6,26,22.0,-0.0
6,26,23.0,-0.0
6,27,0.0,-0.0
6,27,1.0,-0.0
6,27,2.0,-0.0
6,27,3.0,-0.0
6,27,4.0,-0.0
6,27,5.0,-0.0
6,27,6.0,-0.0
6,27,7.0,77.32
6,27,8.0,658.23
6,27,9.0,777.07
6,27,10.0,843.1
6,27,11.0,879.84
6,27,12.0,895.07
6,27,13.0,927.27
6,27,14.0,909.22
6,27,15.0,720.81
6,27,16.0,406.59
6,27,17.0,638.11
6,27,18.0,0.0
6,27,19.0,-0.0
6,27,20.0,-0.0
6,27,21.0,-0.0
6,27,22.0,-0.0
6,27,23.0,-0.0
6,28,0.0,-0.0
6,28,1.0,-0.0
6,28,2.0,-0.0
6,28,3.0,-0.0
6,28,4.0,-0.0
6,28,5.0,-0.0
6,28,6.0,-0.0
6,28,7.0,62.43
6,28,8.0,583.71
6,28,9.0,718.78
6,28,10.0,796.08
6,28,11.0,862.84
6,28,12.0,845.29
6,28,13.0,893.95
6,28,14.0,875.49
6,28,15.0,852.52
6,28,16.0,836.99
6,28,17.0,605.44
6,28,18.0,0.0
6,28,19.0,-0.0
6,28,20.0,-0.0
6,28,21.0,-0.0
6,28,22.0,-0.0
6,28,23.0,-0.0
6,29,0.0,-0.0
6,29,1.0,-0.0
6,29,2.0,-0.0
6,29,3.0,-0.0
6,29,4.0,-0.0
6,29,5.0,-0.0
6,29,6.0,-0.0
6,29,7.0,62.98
6,29,8.0,594.83
6,29,9.0,704.91
6,29,10.0,780.89
6,29,11.0,830.26
6,29,12.0,861.69
6,29,13.0,893.25
6,29,14.0,875.87
6,29,15.0,916.76
6,29,16.0,837.32
6,29,17.0,652.12
6,29,18.0,0.0
6,29,19.0,-0.0
6,29,20.0,-0.0
6,29,21.0,-0.0
6,29,22.0,-0.0
6,29,23.0,-0.0
6,30,0.0,-0.0
6,30,1.0,-0.0
6,30,2.0,-0.0
6,30,3.0,-0.0
6,30,4.0,-0.0
6,30,5.0,-0.0
6,30,6.0,-0.0
6,30,7.0,63.49
6,30,8.0,605.89
6,30,9.0,731.48
6,30,10.0,811.2
6,30,11.0,846.75
6,30,12.0,861.16
6,30,13.0,910.6
6,30,14.0,891.9
6,30,15.0,918.47
6,30,16.0,822.78
6,30,17.0,630.79
6,30,18.0,0.0
6,30,19.0,-0.0
6,30,20.0,-0.0
6,30,21.0,-0.0
6,30,22.0,-0.0
6,30,23.0,-0.0
7,1,0.0,-0.0
7,1,1.0,-0.0
7,1,2.0,-0.0
7,1,3.0,-0.0
7,1,4.0,-0.0
7,1,5.0,-0.0
7,1,6.0,-0.0
7,1,7.0,303.9
7,1,8.0,696.13
7,1,9.0,855.25
7,1,10.0,897.62
7,1,11.0,936.82
7,1,12.0,936.29
7,1,13.0,611.73
7,1,14.0,801.87
7,1,15.0,780.23
7,1,16.0,685.86
7,1,17.0,646.98
7,1,18.0,0.0
7,1,19.0,-0.0
7,1,20.0,-0.0
7,1,21.0,-0.0
7,1,22.0,-0.0
7,1,23.0,-0.0
7,2,0.0,-0.0
7,2,1.0,-0.0
7,2,2.0,-0.0
7,2,3.0,-0.0
7,2,4.0,-0.0
7,2,5.0,-0.0
7,2,6.0,-0.0
7,2,7.0,289.94
7,2,8.0,682.95
7,2,9.0,841.14
7,2,10.0,897.36
7,2,11.0,919.52
7,2,12.0,935.57
7,2,13.0,935.37
7,2,14.0,915.82
7,2,15.0,875.14
7,2,16.0,783.21
7,2,17.0,610.85
7,2,18.0,0.0
7,2,19.0,-0.0
7,2,20.0,-0.0
7,2,21.0,-0.0
7,2,22.0,-0.0
7,2,23.0,-0.0
7,3,0.0,-0.0
7,3,1.0,-0.0
7,3,2.0,-0.0
7,3,3.0,-0.0
7,3,4.0,-0.0
7,3,5.0,-0.0
7,3,6.0,-0.0
7,3,7.0,275.58
7,3,8.0,707.6
7,3,9.0,841.12
7,3,10.0,848.45
7,3,11.0,885.39
7,3,12.0,919.18
7,3,13.0,900.66
7,3,14.0,900.24
7,3,15.0,859.69
7,3,16.0,800.25
7,3,17.0,649.16
7,3,18.0,0.0
7,3,19.0,-0.0
7,3,20.0,-0.0
7,3,21.0,-0.0
7,3,22.0,-0.0
7,3,23.0,-0.0
7,4,0.0,-0.0
7,4,1.0,-0.0
7,4,2.0,-0.0
7,4,3.0,-0.0
7,4,4.0,-0.0
7,4,5.0,-0.0
7,4,6.0,-0.0
7,4,7.0,277.17
7,4,8.0,669.99
7,4,9.0,840.99
7,4,10.0,864.74
7,4,11.0,902.82
7,4,12.0,936.33
7,4,13.0,935.72
7,4,14.0,934.16
7,4,15.0,876.72
7,4,16.0,815.05
7,4,17.0,628.01
7,4,18.0,97.34
7,4,19.0,-0.0
7,4,20.0,-0.0
7,4,21.0,-0.0
7,4,22.0,-0.0
7,4,23.0,-0.0
7,5,0.0,-0.0
7,5,1.0,-0.0
7,5,2.0,-0.0
7,5,3.0,-0.0
7,5,4.0,-0.0
7,5,5.0,-0.0
7,5,6.0,-0.0
7,5,7.0,262.19
7,5,8.0,684.04
7,5,9.0,810.38
7,5,10.0,865.76
7,5,11.0,885.36
7,5,12.0,918.64
7,5,13.0,884.15
7,5,14.0,850.84
7,5,15.0,767.07
7,5,16.0,461.9
7,5,17.0,367.87
7,5,18.0,166.23
7,5,19.0,-0.0
7,5,20.0,-0.0
7,5,21.0,-0.0
7,5,22.0,-0.0
7,5,23.0,-0.0
7,6,0.0,-0.0
7,6,1.0,-0.0
7,6,2.0,-0.0
7,6,3.0,-0.0
